Geneid	3FG1	3FG2	3FG3	3FS1	3FS2	3FS3	3MG1	3MG2	3MG3	3MS1	3MS2	3MS3	3WM1	3WM2	3WM3
remanei_genome_00017158	22775	22715	18456	12214	11811	13685	16545	17603	15237	7063	17138	8097	10657	8100	8273
remanei_genome_00017159	76417	88959	87342	44736	52996	74816	39158	42359	40558	25822	67049	25782	29673	27571	26214
remanei_genome_00017167	583	107	114	124	80	71	8192	7874	6054	1790	3210	2251	2794	1869	1933
remanei_genome_00017169	7602	8550	6614	5516	5544	8604	3371	3364	4494	3691	8851	4951	9820	8201	8347
remanei_genome_00017171	17059	17169	13752	10481	8437	10304	5437	4799	5221	4303	7102	4085	7888	5696	6256
remanei_genome_00017173	19508	16092	14337	16906	15010	22347	9043	6024	7250	12622	20020	12010	15540	14193	13091
remanei_genome_00017162	12914	12188	8233	7967	5539	6654	2645	1554	2133	1572	2724	2049	2747	2162	2829
remanei_genome_00017166	996	50	112	316	42	59	22606	23403	20106	5275	12676	7802	8634	7288	5444
remanei_genome_00017168	9536	6837	4438	4923	3793	3483	2061	1586	2208	1648	2714	2113	5145	4060	4451
remanei_genome_00017170	12138	12545	10586	6114	6072	7556	9449	9218	11314	4036	9927	6453	10551	7952	8009
remanei_genome_00017172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017174	10	16	4	2	0	10	0	0	6	10	8	6	2	16	8
remanei_genome_00017164	40	35	12	34	33	27	2	4	6	4	28	10	42	23	16
remanei_genome_00017175	46818	44286	38088	29588	31111	31170	17246	15917	12655	8038	11420	8248	12191	12137	11699
remanei_genome_00017181	9234	6863	3606	5000	3208	2957	3778	2796	5434	1664	3038	3200	7695	5813	6192
remanei_genome_00017183	1388	783	584	604	333	270	1453	1022	1663	450	1427	1128	2214	1464	1560
remanei_genome_00017176	451	0	39	106	8	14	11334	11854	7339	2979	4903	2282	1865	1441	2003
remanei_genome_00017177	21	7	13	81	23	44	34	44	63	2332	1736	747	1021	741	485
remanei_genome_00017178	71	63	40	201	172	402	39	48	70	362	1035	527	2758	2580	2102
remanei_genome_00017179	18906	15022	7835	12128	6307	7526	16583	10752	17378	6814	10863	8862	9681	4701	8695
remanei_genome_00017180	12045	9847	8535	5560	5252	5378	7179	6314	6940	3295	8743	4430	7752	6034	5724
remanei_genome_00017182	744	475	504	334	210	235	650	455	758	303	666	526	855	512	492
remanei_genome_00017184	2579	1899	573	1757	958	840	2165	2090	2753	874	1584	1611	4151	2106	3866
remanei_genome_00017185	9363	8905	4796	6386	4203	4560	3019	2368	3785	2110	3779	2237	6211	4895	5695
remanei_genome_00017186	12185	11117	9592	6990	6297	6386	5446	4013	4183	2320	3192	2568	3952	3430	3405
remanei_genome_00017188	0	0	0	0	0	0	2	0	3	0	2	2	28	0	0
remanei_genome_00017189	24	23	17	40	48	51	28	20	17	30	347	48	486	484	442
remanei_genome_00017187	4348	4399	3837	2261	1974	2467	7111	6706	5982	1809	3670	2061	2266	1762	2021
remanei_genome_00017190	14067	12989	11000	9100	7244	8842	5452	3088	3589	1823	3080	2366	2240	1839	2002
remanei_genome_00017192	1200	64	136	1094	463	988	19412	17927	17478	7225	12782	10931	15497	12272	11264
remanei_genome_00017191	19	12	5	12	0	4	14	6	2	6	10	3	23	16	2
remanei_genome_00017194	4230	4158	4531	3490	3376	5576	4149	3441	3133	2137	4620	2449	3788	2838	2690
remanei_genome_00017195	2447	2072	1202	2266	1524	1723	3045	3328	3184	1938	2961	1561	3074	2302	2469
remanei_genome_00017197	12535	11440	8009	8579	6691	8918	6697	4913	6281	5125	8914	5660	14084	11477	10885
remanei_genome_00017201	1317	923	1574	1114	1237	1869	1456	1450	1458	1493	6493	1398	7870	7366	7601
remanei_genome_00017193	16820	14362	12429	9798	7102	9024	7053	4938	7306	2406	4174	3934	5720	3712	4716
remanei_genome_00017196	964	943	942	1014	1024	2137	1073	960	1099	1100	2197	899	1879	1553	1140
remanei_genome_00017198	10117	9476	7737	7150	5254	8039	2725	1362	1764	2830	3418	2938	5716	5711	5292
remanei_genome_00017200	442	4	100	148	6	12	14638	13411	10463	3902	7685	5022	3664	3464	2130
remanei_genome_00017202	61510	67395	43416	78200	65723	127435	22043	21368	23643	74925	109962	50987	87794	71308	65188
remanei_genome_00017199	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
remanei_genome_00017206	10701	8228	7636	5542	4094	5022	4531	3239	3853	1669	3503	2669	2792	2213	2849
remanei_genome_00017207	14647	11067	6677	10933	5807	6676	5152	3064	5288	3457	5772	4553	9343	7776	8962
remanei_genome_00017203	198	282	129	148	121	169	48	34	34	57	353	95	917	1223	885
remanei_genome_00017204	388	132	167	4647	1550	3500	480	368	350	8141	5768	2234	4831	6628	3790
remanei_genome_00017205	8738	7887	8406	18792	9340	21954	7502	6464	4516	26428	13511	5055	5028	5514	3984
remanei_genome_00017208	54	44	78	381	334	708	126	82	70	666	726	450	1208	1517	830
remanei_genome_00017209	231	163	87	510	259	586	350	219	196	488	765	504	1501	1654	1227
remanei_genome_00017215	962	1035	713	1076	795	1494	526	240	347	683	916	661	1368	1371	1228
remanei_genome_00017217	7898	6648	7047	6066	5677	7992	3757	1673	2268	4037	6842	4678	8155	8232	7378
remanei_genome_00017210	111	12	40	22	6	9	2324	2532	1582	484	1179	453	530	468	351
remanei_genome_00017211	13512	11252	7238	7814	5502	5941	1876	1534	2468	971	1985	1692	2732	1755	3755
remanei_genome_00017212	173	153	88	784	536	1113	241	134	185	826	1906	1220	4497	4751	4015
remanei_genome_00017213	24	0	0	0	4	0	188	158	212	58	149	119	140	104	156
remanei_genome_00017216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017218	195	145	109	1657	1109	3338	253	312	475	2810	8631	4872	15153	12577	10585
remanei_genome_00017219	2	0	0	2	0	0	2	0	14	0	0	2	5	8	0
remanei_genome_00017221	1954	2839	2202	1301	1041	1566	733	420	514	695	563	372	902	762	810
remanei_genome_00017223	54910	40500	24592	25374	18572	15693	35174	29008	47303	13215	32458	28453	70050	56216	64252
remanei_genome_00017224	2901	2440	1809	2169	1483	1503	1922	1255	1725	1292	2641	1755	4350	3365	3224
remanei_genome_00017226	1217	1226	868	706	578	687	306	272	365	147	317	213	443	271	359
remanei_genome_00017220	1143	1364	1402	782	720	994	862	518	615	479	587	344	505	482	400
remanei_genome_00017222	8114	8333	4494	6237	4517	5428	2191	1475	1854	1716	2042	1315	3262	3397	2843
remanei_genome_00017225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017227	384	450	191	241	170	206	83	117	208	47	150	100	274	122	129
remanei_genome_00017228	1688	1762	795	996	831	765	303	563	877	305	674	611	1083	814	1211
remanei_genome_00017229	115	73	39	69	48	89	571	934	752	843	1456	753	1654	1740	1380
remanei_genome_00017231	108	68	137	361	330	885	366	310	317	270	637	394	565	701	659
remanei_genome_00017233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017234	15	28	26	39	37	79	50	36	45	53	329	78	327	252	364
remanei_genome_00017230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017232	7299	5862	4074	5351	3768	4528	1917	1414	2037	3476	4755	3472	8078	7596	7166
remanei_genome_00017235	27	56	54	197	130	352	99	61	88	588	408	218	496	477	293
remanei_genome_00017240	1941	1200	563	4268	2399	4111	2038	1381	1796	5643	5249	3652	9151	10309	7537
remanei_genome_00017241	6891	6345	5260	3666	3300	3927	11083	14717	12675	3594	9597	5569	7313	5569	5099
remanei_genome_00017246	5765	7569	5407	3597	3325	4649	689	531	920	854	1773	969	2566	2206	2075
remanei_genome_00017248	2070	2474	2015	1483	965	1811	5867	4798	4295	2090	3860	2377	2536	1701	2043
remanei_genome_00017236	12209	9579	5422	6735	4381	4482	3486	2303	4173	2458	4585	2858	6858	5045	6199
remanei_genome_00017237	693	618	394	1235	781	1184	480	284	528	1880	3119	1966	5917	5720	5746
remanei_genome_00017238	192	105	93	621	343	737	402	148	176	2362	1730	1167	1707	1682	1388
remanei_genome_00017242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017243	53608	50238	41058	57058	48236	90289	74391	70205	65883	72534	118831	58488	73314	63200	55231
remanei_genome_00017244	6317	6357	5290	3555	3096	3424	3524	1949	2667	1467	2229	1746	2534	2342	2059
remanei_genome_00017245	30052	26535	23488	22151	17755	25903	18820	17487	14581	10023	22455	12493	20028	18544	16790
remanei_genome_00017239	979	9	106	244	11	22	23511	19059	14257	6180	9021	5512	5412	4339	3722
remanei_genome_00017250	8563	9082	5746	5504	4897	5465	1065	939	1317	1499	3031	2153	4883	3936	4345
remanei_genome_00017252	7227	6754	5166	3696	2825	3689	667	479	909	769	1364	1120	4454	3422	3204
remanei_genome_00017255	3959	112	454	1112	84	60	86960	49725	46637	20055	22409	21260	24483	18073	15975
remanei_genome_00017256	133	0	2	1008	51	158	531	424	299	40477	29007	20689	6455	6921	5393
remanei_genome_00017258	175	137	88	377	273	577	187	292	294	478	1298	708	2840	3219	2389
remanei_genome_00017247	7322	6836	7033	3491	4035	4211	2975	2694	3279	2343	4581	2024	3907	2885	3048
remanei_genome_00017249	15583	15778	10184	13012	10142	15629	12767	10416	10884	8645	14465	8213	12626	12334	10634
remanei_genome_00017251	110	85	96	180	82	196	54	64	31	431	169	88	417	318	183
remanei_genome_00017253	1988	102	128	488	114	130	31878	16647	25014	8014	14038	14503	23293	17452	19636
remanei_genome_00017254	203	202	399	1266	1710	6672	141	270	404	1187	7678	3013	5000	5202	3521
remanei_genome_00017257	9574	10402	9733	4816	4868	5416	4808	4417	4632	1944	3504	1723	1779	1439	1606
remanei_genome_00017259	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0
remanei_genome_00017260	2	2	2	10	2	44	1	0	2	91	175	43	172	164	201
remanei_genome_00017262	0	2	0	62	0	10	42	20	16	3020	3898	1800	492	440	476
remanei_genome_00017265	14048	15378	10467	6376	5937	5986	3208	3913	4176	1204	3745	2094	2475	1708	2750
remanei_genome_00017266	20222	21437	18758	16514	15249	26317	17140	16234	16415	22063	30188	16759	20147	18551	15364
remanei_genome_00017267	22272	22130	22868	16360	17494	21486	5410	4216	4436	6071	6794	3331	3421	3943	3615
remanei_genome_00017269	3	2	1	2	2	1	0	0	0	0	1	0	0	0	1
remanei_genome_00017271	10922	9758	6807	7048	4771	6182	4063	3922	4620	2934	5131	3366	5396	4581	5301
remanei_genome_00017273	19345	18700	16003	11738	12228	11577	9921	7522	6807	4838	10634	5319	6769	6047	5750
remanei_genome_00017274	1711	256	180	598	166	229	24965	26348	33174	7849	16360	16176	24239	18672	18945
remanei_genome_00017276	540	762	1095	1910	3109	6677	562	329	1124	1475	2258	2478	5131	5664	3328
remanei_genome_00017278	0	0	0	0	3	2	4	6	2	16	2	0	0	0	0
remanei_genome_00017261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017263	32	43	18	58	18	36	106	78	82	103	100	41	1236	1234	734
remanei_genome_00017264	8483	8113	6211	4033	3735	2925	628	273	464	377	329	459	642	465	695
remanei_genome_00017268	15484	12219	9186	7113	5813	5405	3501	2260	3538	1872	3561	2755	5532	4498	5421
remanei_genome_00017270	7296	5369	5325	8434	5205	7826	4359	1932	2701	8019	12615	3690	8785	8774	7165
remanei_genome_00017272	16788	14522	11579	8638	7653	10138	18009	16453	18705	6855	14446	8904	14839	12148	11523
remanei_genome_00017275	5233	5274	4364	4642	3286	4272	977	382	822	596	501	441	584	695	721
remanei_genome_00017282	53	38	30	44	47	72	39	26	18	26	24	8	16	6	50
remanei_genome_00017285	3039	4327	3482	2399	2268	3054	892	730	624	542	615	418	544	505	498
remanei_genome_00017286	13935	140	1756	2981	139	171	350188	320328	260602	90016	137907	82148	91357	71824	55274
remanei_genome_00017287	12634	213	1613	3154	139	118	342127	323235	258528	87398	139274	83574	87421	72282	57098
remanei_genome_00017288	69	22	17	917	38	116	747	455	378	38929	34750	17202	6331	7088	4066
remanei_genome_00017289	63	34	31	584	210	560	90	56	52	1287	1314	495	957	834	654
remanei_genome_00017292	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2
remanei_genome_00017293	36	28	6	24	32	22	8	0	12	6	4	6	28	24	22
remanei_genome_00017294	492	776	499	726	515	1013	155	132	245	764	1818	776	10665	10536	9195
remanei_genome_00017277	234	3	21	60	2	9	6541	6471	6625	1802	4030	3675	4227	3189	2968
remanei_genome_00017279	22	40	59	28	40	56	20	2	26	36	10	16	46	56	63
remanei_genome_00017280	26	26	52	170	138	613	48	22	64	136	160	96	66	32	42
remanei_genome_00017281	403	560	646	318	398	529	58	22	52	34	27	36	20	56	12
remanei_genome_00017283	464	556	145	8813	7822	17193	14	2	0	546	184	460	60	116	372
remanei_genome_00017284	27	50	20	44	32	50	66	56	52	36	50	36	14	18	42
remanei_genome_00017290	81405	87602	77782	84370	61524	125162	111080	86073	80221	82601	106315	67994	79490	73324	62805
remanei_genome_00017291	126	130	62	449	230	465	203	157	208	762	1107	585	1825	2266	1531
remanei_genome_00017296	4552	5926	6765	3105	3430	5187	1347	1081	1304	1712	5147	2426	6603	6439	4908
remanei_genome_00017299	22179	26917	16562	15041	12820	12952	6578	4438	4612	4336	6218	4262	8753	6960	6889
remanei_genome_00017300	3671	3347	3198	4473	2268	3388	2007	833	930	2553	1581	713	1116	1016	932
remanei_genome_00017302	28917	30566	21562	17539	14827	15880	3682	1930	3352	1672	2238	2333	2702	2716	4127
remanei_genome_00017306	194	0	32	46	0	22	3976	4421	3150	834	2380	1075	1108	1002	960
remanei_genome_00017308	28	78	32	34	74	86	26	8	10	42	48	20	50	91	50
remanei_genome_00017309	26	114	66	40	38	62	6	0	8	8	2	4	16	4	8
remanei_genome_00017310	35	10	24	156	102	153	454	318	139	286	529	234	1094	1163	1145
remanei_genome_00017311	36	63	43	32	67	37	22	20	11	32	12	8	67	44	30
remanei_genome_00017313	8	15	16	17	12	22	12	30	16	18	16	12	82	89	102
remanei_genome_00017318	31619	36770	30338	17226	16612	19454	2103	2389	2949	1436	3072	2559	6463	5548	5037
remanei_genome_00017295	3210	2682	2249	2169	1561	1882	1240	960	1358	1505	1477	960	3143	3124	2599
remanei_genome_00017297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017298	16727	18323	14728	9000	11268	9735	2612	2559	2931	1763	3772	2179	3484	2957	3341
remanei_genome_00017301	40	27	44	57	45	18	21	22	22	5	7	5	11	7	4
remanei_genome_00017303	2235	1970	1581	2510	1928	2384	532	206	399	2695	1648	1508	5917	5458	3978
remanei_genome_00017304	32	22	12	45	22	23	32	26	10	215	2	0	888	159	136
remanei_genome_00017305	4	6	8	57	18	84	2	4	1	76	135	47	529	616	494
remanei_genome_00017307	542	742	598	424	506	645	59	17	26	258	12	18	676	237	107
remanei_genome_00017312	388	7	36	59	2	4	7212	6656	5256	1450	2554	1216	1464	1434	977
remanei_genome_00017317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017321	7020	6358	7474	39005	31297	99261	2942	2772	2642	3902	1761	2677	780	1584	2291
remanei_genome_00017323	200	181	283	953	960	4420	343	380	366	2828	5056	2623	2291	1973	1407
remanei_genome_00017325	178374	156373	95879	101086	84520	74612	8586	4606	7707	7212	9930	11177	20280	20997	30681
remanei_genome_00017327	32492	28532	12665	20265	13718	12994	6949	5580	9205	4247	9421	7699	24527	18547	22129
remanei_genome_00017328	12530	12900	10637	8236	8243	8249	4183	2591	2478	4388	5318	3457	4923	4565	4077
remanei_genome_00017329	3726	306	531	970	227	362	74092	35397	40117	18418	24621	21676	22816	18699	17447
remanei_genome_00017330	18977	19189	14462	12379	10780	16074	970	610	1417	3418	4649	4020	10041	8614	8369
remanei_genome_00017331	3246	2645	2113	2912	1879	1746	1031	471	477	1954	1329	719	2178	2314	1744
remanei_genome_00017334	27698	23601	12355	15132	11129	10958	8055	6563	9718	3852	7610	6071	14577	9485	12187
remanei_genome_00017335	4645	4941	5015	3372	2952	4033	6164	5028	3108	1711	2386	1473	1508	1531	1501
remanei_genome_00017314	20340	15193	11487	12297	8209	9161	6681	4236	5574	3094	4267	4016	6830	5323	6567
remanei_genome_00017315	16800	18930	18577	13289	11253	16601	2445	1702	2115	1546	2384	1413	1446	1422	1372
remanei_genome_00017316	3799	3183	3587	3428	2335	3938	198	48	171	455	155	161	204	298	366
remanei_genome_00017319	1089	684	577	2264	1209	2316	1131	608	424	4282	2945	1287	1504	1534	1229
remanei_genome_00017320	35120	6827	5740	10993	3811	4999	472668	560512	487424	100856	353257	182092	188632	151624	148971
remanei_genome_00017322	197	65	22	395	173	274	666	569	734	715	697	437	1000	1035	819
remanei_genome_00017324	204931	192143	157349	122170	115059	121690	79190	50853	61944	33695	62851	49237	75277	68615	68425
remanei_genome_00017326	274724	260306	252702	221055	168447	289309	159938	115975	102572	149537	261162	96518	141487	149466	111038
remanei_genome_00017332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017333	37797	36939	23310	25549	20668	16050	5633	1858	3397	5025	3978	4294	8002	7618	8736
remanei_genome_00017336	777	176	238	1536	817	2032	931	310	780	1807	1422	1187	2554	3068	1737
remanei_genome_00017337	277	287	313	1061	1493	2674	255	401	299	1135	2825	1593	1595	1442	1039
remanei_genome_00017339	46	30	18	48	41	60	1035	720	724	397	590	353	542	678	379
remanei_genome_00017342	226789	227943	203814	192262	140231	224270	121578	83629	81111	118696	177109	74562	114975	120876	95556
remanei_genome_00017343	5	10	4	6	10	14	8	15	6	3	7	4	13	10	1
remanei_genome_00017345	3140	88	353	864	42	76	69781	39606	41860	18099	21997	16794	18685	14621	12842
remanei_genome_00017351	954	624	440	522	393	360	12060	9537	7600	3343	5997	3336	3448	2345	2806
remanei_genome_00017338	293	214	482	812	1028	4541	293	174	194	622	2025	1056	1638	1555	1002
remanei_genome_00017340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00017341	107659	103981	76500	57017	45869	44320	36934	32777	41579	14393	34288	30268	31364	21080	29652
remanei_genome_00017344	1878	25	202	412	26	19	40415	35050	26574	9715	17522	10284	11047	8055	8125
remanei_genome_00017346	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
remanei_genome_00017347	524	299	219	3058	1578	2254	645	365	376	4510	3553	4031	6526	6627	5147
remanei_genome_00017348	40	22	18	130	18	62	1034	570	811	2121	3141	1418	1048	844	656
remanei_genome_00017352	38324	33961	25995	32604	24855	26082	25359	12251	15335	24342	21915	19361	26849	25704	24572
remanei_genome_00017353	13681	13710	5814	9895	6919	6095	3235	1366	2552	2978	3179	3007	6846	5815	6251
remanei_genome_00017350	4	4	0	4	0	0	0	4	3	0	0	9	26	6	0
remanei_genome_00017349	36	4	14	6	8	0	7	14	12	15	16	15	0	0	10
remanei_genome_00017354	363	232	82	1039	575	1377	176	120	163	1177	2294	1503	7096	6370	5586
remanei_genome_00017355	25	10	12	36	26	99	26	8	2	16	24	18	52	53	66
remanei_genome_00017356	21926	19473	9395	14302	10141	10873	2117	1101	2316	3856	5598	4643	13184	11650	12038
remanei_genome_00017360	1158	647	296	806	394	429	168	81	147	281	562	468	916	1143	1271
remanei_genome_00017361	3415	3135	1867	1839	1386	1423	241	214	364	337	737	617	1135	1048	1233
remanei_genome_00017362	43623	37764	20136	31259	20926	19349	10923	4923	8669	7184	9615	8097	16787	15873	17347
remanei_genome_00017357	30	41	23	14	18	24	16	30	16	16	16	10	2	12	30
remanei_genome_00017358	2838	1653	1430	12593	7111	11100	2173	1166	856	13050	5872	4495	8393	9560	5819
remanei_genome_00017359	5263	1141	1707	14460	6026	15265	5330	1629	2002	11500	5648	2967	1922	2385	1782
remanei_genome_00017363	306	150	321	2680	1653	5639	292	376	265	1897	5133	2388	1614	1165	1182
remanei_genome_00017364	297	254	414	2177	2185	5976	280	534	590	1491	9825	4148	7120	6851	5130
remanei_genome_00017366	80	0	10	16	0	0	2484	1165	1469	545	658	460	606	630	723
remanei_genome_00017369	232	3	28	83	0	16	5929	3184	3472	1325	1726	1381	2080	1941	1822
remanei_genome_00017372	11992	10846	13627	12495	11138	29695	24877	24719	20511	19216	37690	17362	17598	14302	13799
remanei_genome_00017373	709	433	543	1354	1032	1453	921	647	711	1494	1959	1502	2460	2403	1817
remanei_genome_00017374	1007	262	578	1524	1134	3664	7066	4497	4492	2923	4119	2232	2166	1959	1644
remanei_genome_00017377	51470	51946	55609	63318	56948	144730	87408	81716	66644	79349	125270	60989	60180	56847	46497
remanei_genome_00017378	21679	22473	12965	17915	13856	16177	11604	6368	9078	7677	7323	7459	11747	10584	10928
remanei_genome_00017380	2992	1678	1890	3806	2392	8954	13862	9820	8022	5787	7611	3927	3916	3727	3531
remanei_genome_00017382	7884	7028	3764	4146	2996	2500	269	243	427	196	226	358	525	626	1097
remanei_genome_00017387	521	275	240	1687	800	1645	1455	790	1346	2643	4887	3780	20731	22393	21021
remanei_genome_00017365	66	54	41	36	83	71	18	10	16	10	15	5	10	14	8
remanei_genome_00017367	50	56	32	43	42	63	577	404	483	120	202	130	260	178	80
remanei_genome_00017368	3	32	19	30	47	27	39	27	32	21	12	15	58	27	21
remanei_genome_00017370	11	3	5	7	4	2	7	2	11	2	0	2	0	0	5
remanei_genome_00017371	21431	16423	12199	10655	8589	9134	3427	1572	2362	1965	2947	2757	4926	4217	4616
remanei_genome_00017375	8493	6881	5041	5844	3890	4073	748	435	743	565	1311	781	2414	1924	2416
remanei_genome_00017376	86599	98292	84334	54137	49842	69100	30055	32591	39086	18940	54254	27084	66476	59920	53880
remanei_genome_00017379	32072	28898	19476	16823	14480	13804	2272	1341	2271	1486	1809	2309	3513	3100	4283
remanei_genome_00017381	8485	7332	4807	4963	3978	3470	1054	1033	1518	803	1722	1023	2804	2525	2977
remanei_genome_00017383	94792	89530	49360	58477	41908	40832	6501	4209	7666	4345	5036	6569	9743	9386	15111
remanei_genome_00017384	571	469	864	4608	3297	13774	714	575	702	4881	11362	9501	7467	5711	5487
remanei_genome_00017385	11	0	0	10	0	0	474	212	322	105	128	85	50	79	102
remanei_genome_00017386	24	0	4	28	0	0	883	562	419	199	295	88	88	72	114
remanei_genome_00017389	8214	7282	6653	5209	5164	4087	2239	1178	1713	1076	1269	1207	1492	1404	1584
